,sadness_support,joy_support,fear_support,anger_support,surprise_support,disgust_support,trust_support,anticipation_support,confusion_support,denial_support,neutral,Question_Combined
913,0,0,0,0,0,0,0,0,0,0,0,"People with thyroid problems do not lose wt. same way as others!? I've seen some people say that it's all mathmatical/biological. The calories you put in vs. the calories burned. Yes, that works for a NORMAL person. But the people who say that thyroid problem or not, is WRONG. 

Those people need to get more educated about auto-immune diseases. When someone has a thryoid problem such as hypothyroidism (and no, this doesn't happen to ALL of them, but most) is that their metabolism slows or even shuts down almost completely depending on how severe their problem is. No, pills don't aways ""cure"" people and then they drop weight. The more calories resricted for someone with hypothyroidism, the MORE wt. they gain. This has been found over and over again. They need to eat more to speed their metabolism up. Exercise isn't always easy when the thyroid can make you feel as if you just went through chemotherapy. So get educated people! LOL

Who agrees? Disagrees? (be nice) and comment if you like..."
914,0,0,1,0,0,0,0,0,0,0,0,"Could heart disease be causing the intense discomfort in my throat in the morning? I was a pack-and-1/2 a day smoker for a decade.  I quit in Aug. '05.  I'm 31yo, I've been doing cardio exercise for months now.  I noticed circulation probs that have become less severe since I quit smoking, but my arms still go to sleep easily while in bed. I also feel short of breath sometimes, when laying down & on the treadmill. The worst symptom is an intense ""pain"" or empty feeling (somewhat hard to describe) emanating from my throat in the early mornings after I urinate, it keeps me from going back to sleep. I think ""angina"" describes this pain, but it's in the throat--not the chest. I used to think this was a withdrawl symptom from nicotine. I used to get it back when I was a smoker; it would go away with my 1st morning cigarette. But as I weened myself off nicotine, first with nicorette gum, then cold turkey since Dec '05, the pains have gotten worse and sometimes persist into early afternoon, not every day but at least several days/week.  I also rarely get satisfying sleep."
915,0,0,1,0,0,0,0,1,0,0,0,"Back problems for years and now in trouble again? Have had back problems for years with siatica nerve to bulging disc, I will never consent to surgery because when have you heard someone say, ""I had back surgery and it was great!"" You don't hear that. At this point I'm not down in my back, it's just that I know there's bad trouble again because after I've been up a couple of hours my legs hurt from my knees down like their in a cramp and it's almost unbearable. Themn if I sit my feet go to sleep and I night I awake with my arms asleep but I also have 2 bulging disc in my neck. Would like to hear from some people with simular problems. If mine doesn't get better I will be forced to get an MRI and then shots in my back where they put you to sleep and inject steriods to reduce sweeling in the right spot. Any dr that injects without x-ray is wasting his and your time......."
916,1,0,1,0,0,0,0,0,0,0,0,"Sorry to ask so much.....for pretty much 17 years i have been on xanax for anxiety,for 6 years i took Valporic Acid,i gradually cut down on the Valporic to 250 mg. a day for about  a year and this past spring stopped it cold turkey,after that my anxiety got BAD..I started back on it (with Drs, appoval) Oct. 8th 250 mg. a day.The xanax i take 1 mg. 4 times a day trying to cut back to 3  a day.i want off it.They did a liver function test and say my liver is fine.i also drank beer for 3 years with these meds. I have been dizzy for over a year and have started feeling nausea and i break out in sweats.I have no idea what caused my anxiety but I want it over.....The Dr. wanted me to up my valporic to 3 times a day....i tried but it made me sicker feeling. I have had a MRI of my brain,cat scans,EKGS,all kinds of blood work and my Dr. finds nothing but anxiety. This dizziness is the worse.Does anyone have any clues. I am going to physical thearpy for neck and back and shoulder pain...I am only 46 years old an dwould like to feel good. I wish I could just throw these pills away....."
917,0,0,0,0,0,0,0,0,0,0,1,"what are the signs of a personality disorder ? I think my sons dad has this problem .. here are the things that make me think so..not in any particular order
1. sleeps all the time.
2.violent behavior 
3.breaks things and has no remorse for doing so.
4.threats of cruelty to animals
5.unwillin to take any responsibility for wrong doing
6.28 years old and will not look for regular employment
7.hangs out in the hood and now dresses to fit in , talks differently around his ""hood"" friends
8.blames problems on others
9. moodiness
10. drug use"
918,0,0,1,0,0,0,0,0,0,0,0,"My 8 month old baby has a rash! What could it be from? see details...? HELP!, my 8 month old has developed a rash on the tummy and lower abdomen. It is really red and bumpy where the diaper tabs are, as if it is irritated from his crawling around. But the rash extends to his upper belly, though not as concentrated. And it goes down to his genital area too. Second time to happen in a week, and without new foods introduced. Could it be a diaper allergy? Or soap? He just had a bath prior to this, and I put a newly washed item on him. Baby soap in the shower and Gain in the laundry. Could it be two different things? He also had a poopy diaper as I changed him? I used diaper rash cream on his genital area, and cortizone on his tummy and diaper tab area. I use pampers babydry diapers. What else should I try?"
919,1,0,0,0,0,0,0,1,0,0,0,"Bully at school? My son is being bullied at school and there is nothing I hate more than bullies. I was bullied severly starting in 5th grade to the point to where I just didnt want to go on anymore. I would have never killed myself, but that is how I felt. It was horrible to be tortured everyday, and to make matters worse I was very shy and I was afraid to tell my mom, so the bullying just got worse until I broke down at home one day and my mom finally went to the school to put a stop to it. NOW my son is going through this and he is in the 3rd grade. I just cant even stand this. I have gone to the teachers and they say that he is fine and no one messes with him. Well teachers dont always see everything that goes on. Same thing in my case. The teachers never always saw what was going on. He has Aspergers Syndrome which is a high functioning autism, so Im sure he is an easier target for them. What advice can I give him. I just dont know what to say to him exactly."
920,0,0,1,1,0,0,0,0,0,0,0,"Do I have OCD? I have a few little things that I do and I was wondering if anyone knows what they could be if anything at all. The closest I can come to is either OCD (obsessive compulsive disorder) and/or tourettes syndrom. If I have either it would be a very slight case (that I'm aware of). THe first thing is, when I sit down, I have to be facing a certain way to be comfortable. Like, at a resturaunt, I have to be sitting on a certain side of table or I'll get really uncomfortable. I can't specifically tell you what side it is until I get there. One side will just give me an uncomfortable feeling and I have to move. I also don't like people sitting or being behind me, I feel like they are trying to scare me or grab me. I also twitch some. Not alot and only when I'm stressed, like angry or upset. My head will twitch a little. I know that I have restless leg syndrom so I was thinking maybe it could be part of that. I will get an intense feeling in my hands or leg and I just have to tense it up and shake it out or something. Does anyone know what this could be? Is it all in my head? Is it normal? Or just nothing at all?"
921,1,0,0,1,0,0,0,0,0,0,0,"Back injury pain? broke back, Jan 06,spinal fusion L5-S1 also laminectomy.april 06.  Now L5 radiulopothy(nerve damage). Also diagnosed with degenerative disk and joint disease.
Past 5 months horrifying pain in spine below where doctor did spinal fusion...goes down my butt crack tover my right hip bone and i can't hardly breath from the pain.....Can't sit or lay on my right side anymore..walking is horrifying as is moving....Right leg now grinds loudly now. Pain is burning and piercing in areas noted. Keep going to hospital....doctors WONT check out new area!!!!!! They ( and neurosurgon) keep telling me pain is not from lumbar surgury (they say spinal fusion took great). Keep putting me on temporary pain meds but nobody will look at the area that hurts. WHY???????????????????????????...
Could someone out there help me?????????? Does anyone have an answer? I thought about going to new hospital just so that someone will do an x-ray to see what the heck is wrong, is this a good idea?  anyone have any idea"
922,0,0,1,0,0,0,0,0,0,0,0,"Ear pain & liquid question???????? I woke up the past 3 days with my pillow soaked in some type of fluid it is dripping out of my ears & my left side of my face hurts alot. I have alot of popping going on this morning & i feel really nausiated i haven't been able to eat much in the last 3 days because i feel so sick.
What could this be? It really hurts i'm going to my family doctor Friday but is there anything i can do until tomorrow to help the pain? I tried Tylenols but they aren't helping me out any."
923,0,0,1,0,0,0,0,0,0,0,0,"my ribs are so painful? i have been told i have costo and im being tested for psoratic arthritis as well now, can this cause both ribs on each side to swell up and is so painful to touch id scream,i did at docs the other day!! hes chasin up my results from xrays n blood tests, i need advice now im in agony plus im getting my usual stabbin pains in my chest (costo) does it sound like costo or arthritis? the doc said its not swelling on the rib he thinks its the bone im also tired all the time ive not been out for 2 days or dressed lol im only 36 bless me xx ive tried hot water bottles and hot baths and im on anti inflams x"
924,1,0,1,0,0,0,0,0,0,0,0,"anyone else raised by a single mother with serious mental dissabilities?? I am 19...still living at home with my mom...who is devoted to me 100%...but she has serious mental issues ( she isn't aware of it or won't accept it ) and isn't herself all the time.  When she ""loses it"" she becomes EXTREMELY verbally and emotionally abusive...not physicaly though.  I'd say she ""loses"" it on average once a day for 6 hours....give or take a couple.  It is VERY frustrating.  I have been to the edge of insanity from living with her; I was very close to having a serious nervous breakdown from all the stress and confusion.  

I only live with her because I am all she has. 

All other areas of my life are going well..I have  a great job, Im doing well in school, and I am in a loving relationship.  Thanks to God and the suppport of some very important influences in my life, I am no longer depressed or on the verge of a breakdown.  THe stress is still very real in my life, however, and I'm just wondering..anyone have any ideas to help make my home life easier?"
925,0,0,1,0,0,0,0,0,0,0,0,"What to do about stress, borderline depression, partly from school, mostly from nightmares...? The last little while, i've been having these horrible vivid nightmares. I dream my husband leaves me, or that he's been cheating for a long time. And in the really bad ones, i dream that something horrible happens to him or my son, and they end up dying. All of these dreams leave me miserable during the day. Last night i had a dream that while my husband was watching my son, he got out of the house and was hit by a car. And I came home just in time to see the paramedics working on him. All i could do was go in the house and scream. They told me he would be ok, and then, sometime later they took him away in a body bag, saying there was a complication. It felt so real, ever since i got up I can't stop crying, I feel like i still want to just scream. I can barely help myself. I'm 25 weeks pregnant right now, my son is 18 months, and i'm afraid to sleep.I'm sure that by my reaction to this dream, i need to do something but what? I don't want the stress, and emotions to get out of hand."
926,0,0,1,0,0,0,0,0,0,0,0,"My sister is engaged to a felon........but she doesn't know it.....should I tell her? Last week I saw a post on here where a woman was talking about hiring a private eye to investigate her daughters boyfriend. Somebody mention the link http://background-records.net/ as a good place to find info online. Well I checked out the site and entered my sisters boyfriends name and found out that he was convicted of armed robbery in 1999. I know this is him because the name, date of birth, and address are all the same. I am sure my sister or my dad doesn't know.......should I tell my sister or our dad? I don't know how to handle this situation."
927,1,0,1,0,0,0,0,0,0,0,0,"For Bi-Polar II disorder, what seems to help with the severe depressions along with medications? Hello,
My mother was diagnosed with Bi-polar back in 1993 and has had to be court ordered to take medications following three very sever manic episodes.  This past year was the last, and she was in the hospital for several months.  She has her medications stable again, Lithium, and a couple new ones. This time around she and my dad ended up divorcing as a result, and I have helped her restart a new life on her own.  She is very depressed and I know that doctors don't necessarily recommend anti-depresents with bi-polar disorder.  Is there something to help her from being so depressed?  She has a fear of doctors as well, which doesn't help.  I try to see her as often as I can, but it is very hard to see her so despondent.  She won't take care of herself or her new place.  We have found a program to help with a nurse three times a day and house cleaning.  But it seems as soon as I go away she will resort back to watching tv/sleeping and crying all the time. Any help???"
928,0,0,1,0,0,0,0,0,0,0,0,"If this is bad for you, then is the same thing bad for you this way? We all know high blood pressure is bad, it can cause a multitude of medical problems, from heart attack to stroke.    There is no ""good form"" of high blood pressure. When your bp is high your at risk period.   Then answer me this, we all know excercising is good for you, right? Well, when you excercise your blood pressure goes up significantly during this time, regardless if it's just 30 minutes, 60 minutes or longer, your bp is still elevated.  Would'n't it technically be safe to assume that excercising could be harmful or at that matter fatal?  After all there is no difference."
929,0,0,0,0,0,0,0,1,0,0,0,delicate matter regarding your bowels? my child has been havung pains by her belly button which can spread either side she was diagnosed with ibs then a couple of months later a kidney infection she has still been getting pains and now has blood in her stools every time she goes through back passage it is not piles or hemmoroids she has now been referred to the hospital serious answers please as am worried and wondered if any one has had these symptoms thanks
930,0,0,1,0,0,0,0,0,0,0,0,"What are you willing to pay for the life of your child? PART 2? Just to clarify things, I did not use bleach on my daughter but I did used it in her clothes doing laundry. With bleach it traps into the clothing and soaks into the skin, which was causing really bad eczema. Using mild soaps and lotions does not get rid of eczema it just stabilizes it. Also, I was using bleach and other household cleansers to clean and disinfect which my daughter was inhaling and causing the asthma attacks. I am not telling you this to get money but Im telling you because I was not smart enough to find out for myself. Someone helped me and I'm just trying to help you. The products can only be purchase through a catalog, just like I had to purchase and it's pricey if you're not a preferred customer. There are alot of people responding to this just because of the topic but if your child really has eczema or asthma please e-mail me personally at wisdom_women.com. Thank you and God Bless!"
931,0,0,1,0,0,0,0,0,1,0,0,"Possible gas heart anxiety? is it possible to get chest and arm pain with gas also kind of same pain in neck like pressure?Thanks.it is starting to go away i have been getting every day worser with stress and gurgling under left breast arm pain weird?Thanks. 

Additional Details

8 minutes ago
also pain inwrist and hand on left side i have had ekgs in sept and feb xray on chest and ekg the heart doctor said i din't have heart problems but anxiety this is the worse though ir has been ever other moth just new symptoms same arm pain htough off and on.differnt chest like underboob but sometime beside which is normal ad neck chin stiffness or pressure or tightness.?"
932,0,1,0,0,1,0,0,0,0,0,0,"best exercise for hip bursitis? Hi there.... I have bilateral trochanteric bursitis (more prominent in the left hip)   that i seemed to develop after losing 130lbs (go figure!)       I love to walk!   I wanted to buy a treadmill  but wondered if there was something better that was easier on the hips (or is a treadmill a good idea...maybe easier on the hips than the pavement)

so... 2 questions....  
what exercise machine would be easiest on my hip joints

if you were to recommend a treadmill what kind would it be?"
933,0,0,0,0,0,0,0,0,1,0,0,"Doctors &/or surgeons please? I had a hysterectomy back in July and I know there is still healing going on. I am a surgical asst. so I understand the anatomy and procedure and limitations, but I still have a question. I'm 34, in good health, reason for surgery was uncontrollable bleeding and endometriosis, and pelvic pain. My husband has a large penis and I continue to have painful intercourse. Is it possible that the cervical cuff can not accomidate his size, or is it just part of the healing process?"
934,0,0,0,0,0,0,0,0,0,0,1,"What is a foot skin rash with large water-filled blisters? Ever since I returned from Viet Nam I regularly get a red, stinging, itching spots between my toes that finally manifest in large water-filled bulbuous blisters that still sting and itch. The blisters finally break and slowly heal over a week with the stinging and itching. It does not respond to normal Athlete's Foot meds and does not look like athletes foot I had experienced prior. The bubble like blisters are the most dominant characteristic. If I can put a name to it, hopefully I can find a specific med to put on it. Many thanks"
935,0,0,1,0,0,0,0,0,0,0,0,"What's wrong with me? Okay, a few nights ago my friends and I ordered some pizza and I had A LOT of it. I went to sleep and when I woke up I fealt like I had the flu. Shivers, dizziness, loss of appetite, etc. Worse yet, I had to go to the bathroom to go number 2 every 30 mins. It was basically diarrhea except it was pure liquid. Gross I know... This has really gotten me worried since it has been 1 full day and I'm still suffering from it. Do you think I have a stomach virus or something?"
936,0,0,1,0,0,0,0,0,1,0,0,"What is wrong with my daughter? She has had a bad year healthwise but she seems to have everything under control now. One of the problems she had and still suffers mildly was OCD. I'm wondering if this is affecting the way she eats or wether she may be starting with an eating disorder. She is 5' 4"" and weighs 7 stone & she is constantly counting calories, when she was eating normally her weight wasn't a problem, she was always around the weight she is now. She doesn't seem to be losing weight but she just won't eat anything with fat in it & all her meals are the weightwatchers ready meals she buys from the supermarket. I don't believe she is making herself sick & she doesn't seem to be doing too much excercise. I have also secretly watched her eat & she seems to enjoy her food & lets the fork touch her mouth when she's eating, I know that most people with anorexia don't let the fork or the food touch their lips when they are eating. Do I need to worry about her or is it just a teenage thing? She's 15 years old."
937,0,0,0,0,0,0,0,0,1,0,0,"Why so much fat empathy? A few days back I posted a question about the difference between coughing at a smoker, and gagging at an obese person. Yes both are impolite, people have feelings, blah, blah, blah.

My question was more of a comment on political correctness. Both are rude, and we live in a country were you can say and do whatever you want, as long as it doesn't impede on the rights of others. If you want to smoke, you should be able to smoke, if you want to eat yourself to death, you have that right too. But lets not pretend that one is better then the other. Really, do you think that the number of people who suffer from these ""conditions"" that cause obesety is all that significant? Instead of making excuses, more people should own up to there faults. I am overweight, I admit it. And, I used to smoke. I am not blaming anyone. It's funny, though. When I told people that I quit smoking, they congratulated me. When I started my diet, They all told me that I wasn't overweight, or not to ""take it too far"". I am 5'8, 195lbs. Anorexia isn't even an issue. No one even thought of the health risks that attributed my being overweight, but everyone thought of the potential of me starving myself to death. We can point at people like Lindsey Lohen and comment on how unhealthy she is, but not at Wynona Judd. Why all of this empathy towards obesity?

Again, this is not a jab at anyone, this is a social commentary. Why is our society so fat-sensitive?"
938,0,0,0,0,0,0,0,0,0,0,0,"I need some diet help and more!? Hi Yahooers:



You were discussing things that a person can eat to stay away from
Alzheimer!s and Parkinson' s diseases.



I must tell you that I have a condition called Hyperthyroidism and it is
transitional, that is, that in time that my thyroid 



Will go from hyper and down to normal and than will go to hypothyroid and it
will take its good old time. I cannot eat anything



That has Iodine in it such as certain kinds of fish and shrimp.



I have been looking for something that could help me to get better much
faster but the only thing that I found to be helpful



Has iodine in it and that is forbidden. In your travels have you found
anything that I can take that will help me. Sincerely



Mr. Alan Johnson"
939,0,0,1,0,0,0,0,0,0,0,0,"What is the likelihood that a 26yr female could have a heart attack? I have struggled with my weight my entire life.  I am obese.  I have recently lost 30 pounds but it's hard for me to lose more weight.  Other than my weight, stress is my only risk factor for a heart attack.  I recently started working out in an effort my improve my heart's health.  I'm not a diabetic; i don't have high cholesterol.  

Just wanted an opinion.  I haven't been able to find stats about young adults having heart attacks."
940,0,0,0,0,0,0,0,0,0,0,1,"Stuffy nose? My 18 months old have a stuffy nose with this liquid clear moucus and is conggested, she doesn�t have any fever and she play for a little while in the morning, she eat her breackfast and some lunch because the conggestion didn�t let her breath while she was chewing, now I'm gonna wait a little while to offer her dinner, but does anybody have any idea what this is and how can I treat it?? I think is an allergy and try to reach her pediatrician but is gone since the morning and haven�t answer me."
941,1,0,0,0,0,0,0,1,0,0,0,"How to handle having  the disease  Ataxia plus seizures ? Ataxia  It is a disease that attacks the nerves that can cause lose in balance ,holding things , Tremers and muscle stifness,and evently cause to be in a wheel chair.wich dont help having sesizers on top of it.It takes away the things you use to do such as working on cars ,going to amusment park rides with your kid  .thiers days you can have good days and bad days worst is winter time body stiffness expessilly in the legs you have to rely on a cain."
942,0,0,0,0,0,0,0,0,1,0,0,"any doc's out there please anwser? My dad underwent WIDAL test  the results were this way 
S TYPHI 'O""ANTIGEN TITRE <1:80
S TYPE 'H ""ANTIGEN TITRE <1:80
S TYPHI ""AH"" ANTIGEN TITRE 1:80
S TYPHI ""BH"" ANTIGEN TITRE 1:80
 well just not this the report says gram stain postitive for urine culture  does it mean he has both urinary infection and typhoid?

plus the mycocytic immunoglobulin G  says positive  but others igM and igA tells negative does it mean he has tuberclosis ? please answer"
943,0,0,1,0,0,0,0,1,0,0,0,"My daughter gums and tongue are sore and bleeding....? She JUST got over strep throat.  As a matter of fact, she is still taking the antibiotics.  But now she is complaining of s sore tongue.  Her breath is horrible, her tongue has little sores on it, and her gums are bleeding just to the touch.  LET ME MAKE MYSELF CLEAR.....I AM TAKING HER TO THE DR AT 3:00 TODAY!!!!!!!!!!!!!!  I AM NOT NEGLECTING HER!!!!!!!!!!!!!!!!  I just wanted some info as to what this could be so please dont tell me to stop writing and take her to the ER or whatever....."
944,1,0,1,0,0,0,0,0,1,0,0,"prostate cancer and psa levels? hi, my dad has been diagnosed with pc, psa level of 374, controllable but not curable, been put on cyprostat tablets then injections. He has a swollen lympg gland n neck, but no other symptoms. Docs not giving him bone scan as said the treatment would be the same anyway, and why find things they can't do anymore for! I need to understand this more, what does it all mean, can this always be controlled or is it just a matter of time? anyone got any experiences? what questions should i ask my dad to understand it better? thanks"
945,1,0,0,0,0,0,0,0,0,0,0,"Ovarian Cysts? I have cysts on both of my ovaries. I have been to the doctor numerous times about them because the pain is so.... put it like this on a scale from 1 to 10 it's always a 9,10. The doctors keep giving me pain meds and telling me that they'll go away ...but of course they haven't! They tell me to get on birth control....That didn't work either.  So now all i can do is take pain pills that don't work much and lie on a heating pad all day. Any one have any suggestions on what i should do?.    The last time i went to the doctor I was told that i was in pain because one of the many cysts had ruptured."
946,1,0,1,0,0,1,0,1,0,0,0,"What natural medicine could I use for anxiety / stress? One that actually works!? I have a very stressful life & job so I feel anxious a lot of the time, always snippy, on edge, everything is a ""10!"" My Dr wants me to try .5 mg of ativan as needed, but I have read about it and it scares the heck out of me. The last thing I need is to become worse or addicted to something. Is there any natural medicines other than exercise (I already do that & yoga daily) that actually work?? There are many on the internet but I do not want to waste my time or money on them, HELP ME!!!!! please..."
947,1,0,1,0,0,0,0,0,0,0,0,"My dad has just been diagnosed with cancer...? My dad has just been diagnosed with cancer of the pancreas and I need some help please, I'm looking for more information about the diease and survival rates, he is 48 and really healthy, doesn't eat junk food and has an active job.  I've looked on some websites and they say that the the survival rate for 5 years is less than 3%, although they also say that the common age is 60 - 80 which I guess could attribute to the low survival rate.  I would be really greatful if people who have had any kind of experiance with this could respond as I'm really struggling to cope.

Thank You"
948,0,0,0,1,0,0,0,0,0,0,0,"Osteosarcoma? My nephew is 21, he recently had bone removed replaced with titanium 10 in abovethe knee, and 10 in below,come 7:30 Monday May 22, he has a hip replacement, the lab reports on the first op came back low grade, which they did make a mistake it was high grade, the dr. said this op is free because of the mistake of the lab, Dr says this op should have required one op, but it has cost this young man 2, what do u think?"
949,0,0,1,0,0,0,0,0,0,0,0,"My Grand Mothers Health? My Grandmother was diagnosed with an enlarged heart 3 weeks ago, she is 89yrs old. We had an Emergency room scare last weekend, where she complained of chest pains and difficulty breathing, The  hospital emergency room doctor gave her a breathing treatment, and said all looks fine, But today she is in the emergency room once again, and her sodium level is low, I have been told this is not good, this can cause alot of problems, she is also diabetic. Can anyone relate?"
950,0,0,0,0,0,0,0,0,0,0,0,"Could I have ruptured my eardrum? Recently I've had nausea, headache, a cold, and maybe a little bit of tonsilitis for three or four days.  During that time, my ears twinged a bit, but didn't really hurt until last night.  I was relaxing, working on a nice Sudoku puzzle when I tilted my head.  I felt and heard fluid moving somewhere inside my inner ear.  I tilted it at a sharper angle, and it hurt.  That triggered throbbing, aching pain that I couldn't ignore.  Ibuprofen did nothing for it.  It lasted for about two hours, and during that time I paced, watched Law & Order, and tried to sleep, but it just wouldn't go away.  Finally, when my sleeping pills kicked in, I yawned, and something happened.  It popped a little bit, and the fluid moved.  The pain went away.  I moved my head around and it throbbed just a bit, but it was basically gone.  I don't know if any discharge came out because I was under the influence of sleeping pills and went to sleep very shortly afterward.  Could my eardrum have ruptured?"
951,0,0,0,0,0,0,0,0,0,0,1,"Do you have tingling and numbness in your limbs? What do you do about it? I've just been diagnosed prediabetic.  I am having tingling and numbness in my my hands and limbs. My dr. has told me to loose weight and put me on Glucophage, so I've got a start here.

My question is, how do you deal with the numbness and tingling.  
Is there anything special you do to make it go away, other than sticking to diet and medication?  

How long does is usually take for it to heal?

Any other information is welcome.

Thanks."
952,0,0,1,0,0,0,0,1,0,0,0,"What could cause???...women only please!!!? I am a daycare teacher.I have a little girl 22 months in my class who yesterday during a diaper change we noticed a very bad diaper rash. Ok not normal but noted it and went on with our day. Next diaper change though it was not only a rash but noticed a large amount of greenish tinted discharge (coming from privates not rash). Two more diaper changes and still quite a bit of discharge and obvious pain. At first I was thinking yeast infection but I have never seen it greenish colored with a yeast infection before. What could cause this? I think I am more worried about her then her mom...really! She has a doctors appointment already tomorrow so mom said that she will just have the doctor look then. I am concerned that its some sort of infection that shouldnt wait until tomorrow...
Please help ease my mind! 
Ever heard of or dealt with this type of thing?"
953,0,0,0,0,0,0,0,0,0,0,1,"What should I do about dizziness in gym? Symptons:
Ever since the beginning of the new school year I have been having problems with gym class, P.E., whatever you call it. After about 10 minutes of exercise I start feeling dizzy, deoriented and I have a painful headache.
Info:
I am in 7th grade.
I started getting my period around the beginning of the year, same time as the problems appeared.
I have never been good at gym, but I never had these problems either.
Also, we have a different gym teacher this year, could the more intense exercise be causing it?
We have gym twice a week, 45 minutes on Tuesday and 90 minutes on Thursday.

I would appreciate any information anyone can provide."
954,0,0,1,0,0,0,0,1,1,0,0,"Do I Have Carpal Tunnel, Ulnar Nerve Compression, or Unknown Neuropathy? Some 5 mos. ago I developed numbness and tingling in both hands (all fingers with increasing intensity as you go towards the pinky) and both feet (all toes with increasing intensity as you go towards the smallest toe).  There is no pain whatsoever, only a feeling of tightness that accompanies the numbness and tingling.  I had been diagnosed through my nerve test that it had symptoms of carpal tunnel.  I went ahead and had my CTS surgery for my right hand.  The doctor also wants to do it for my left hand, but I'm not so sure now.  It's been 4 days so far after the surgery and the numbness/ tingling are still there.  I don't want to further jeopardize myself for something that is a misdiagnosis and have my left hand subjected to surgery.  I really don't know what to do ... and my feet is not tarsal tunnel either according to my orthopaedic doctor.  Please help me.  I am a father of 2 babies and I just need to get back to work by July 3 (my Medical Leave deadline)or I'll be out of a job"
955,0,0,0,0,0,0,0,0,0,0,0,"Stomach//Abdominal pain? I've been having problems with my stomach for a while now like little pains throughout for a couple weeks, I guess almost a month. Well since yesturday I've had a really bad pain not nasuea or sickness just bad pain below my belly button all across. When I pass my stool is small amounts and it doesn't hurt but blood is everywhere. It's all in the toilet, I know this is gross, but it's seriously bright red blood all in it. Is this just something minor like internal hemmorrids or what not. IT's kind of embarassing."
956,0,0,0,0,0,0,0,0,0,1,0,"Does anyone know if there is such a thing as a ""cherry"" aneurysm? I put it in quotations because I am not sure if I spelled it correctly or not.  My cousin's doctor told his mother that the reason he might be having migraines the way he has is because of something called a cherry aneurysm.  I've never heard of it; he said it isn't the kind that can burst and kill you instantly.  I was just curious if there was such a thing or if the doctors were worried that it was something more and made something up; I know that is unlikely the doctor would do that, but I was just wondering."
957,0,0,0,0,0,0,0,0,0,0,0,"what are the chances that my child takes up hyperthyroid from me? i am 25 yrs old. shll be married within a few mnths. i am suffering frm hyperthyroidism. my mother n her mother (granni) r suffering frm the same prblm. mine is perfectly under control. my medication is still going on.even the doctor has advised that i shll nt face any prblm due to thyroid in fututre life if medication is continued. but my fiance' n in laws are now in dilema to continue with this relationship, though we hv been engaged a month before."
958,0,0,0,0,0,0,0,0,0,0,0,"how could i get in touch with Beyond Productions of the Discovery Channel? what is the email address of Beyond Productions of the Discovery Channel?or their contact nos? i need to know if there are other alternatives to find a cure for anxiety and depression disorder in any part of the world because  i am suffering from it.aside from medications , is there any research being done right now  like using laser in treating the disorder ?  any surgery  or any medical procedure/ intervention  like the ones being used in treating Parkinsons Disease like the one being showed on Beyond Tomorrow. and if there is any can i be a subject for the research. the question comes from a licensed dentist in the Asia Pacific. pls. reply i want to become a subject and i want to become a donor offering  my brain"
959,0,0,1,0,0,0,0,0,0,0,0,"Chances me getting pregnant?  Are the odds against me? First off my husband had a vasectamy for his ex wife but then they divorced and he and I married and we want to try for a child of our own.  He had the surgery a little under 7 years ago, and in another post I saw that a man's body can develope antibodies against his own sperm after years of disconnection.    Is this true and how many years does it take?  Also he had rhumatic fever when he was a child which he says can render one sterile.  He has 2 children, but there's a very high chance that they are not biologically his anyway so that doesn't tell us anything.  So we have that goig agaist us, plus there's my situation.  When my mother had cancer I was her primay care giver.  One of her treatments was a high dosage of radioactive iodine and she was to be quarentined for many weeks.  As the weeks went on people could be with her more and more.  However since I was her primary care giver there's a chance I was exposed too much.  Can this cause fertility problems?"
960,0,0,1,0,0,0,0,0,1,0,0,"Pleeeeeaasssse? Please help, one time I was going to have a tooth extracted, and in the middle of the anesthesia I woke up only to find the dentist with his knees on my chest trying to pull as hard as he could. Well he didnt even pull one and sent me home telling me that since I woke up, he couldnt do anything for me. I have post traumatic stress disorder due to this situation, AM TRAUMATIZED, well now am 33 weeks pregnant with a severe tooth infection and even though they gave me some antibiotics, they didnt work. So now they are going to send me for emergency surgery. I am so scared, terrified, I want to be under general anesthesia, I got two opinions, one doctor said ok, the other said not ok, I dont know what to do please help me. 
I already see a psychologist for ptsd, am asking about the surgery."
961,0,0,0,0,0,0,0,0,1,0,0,"My father has guillen barre syndrome and my mother just recently asked his doctor some questions.? My question is are the doctor's answers weird?  Here is the note ver batim. ""I have been told by two source3s that imunoglobin should be given as a first line of defense in fighting this.  Plus, the information from Harvard stated that steroids should never be given as they have been found to make the conditionworse.. Is this true?  Was he given IVIG at the hospital?""   Answer from Doctor""No""  ""I guess I messed up""   Question 2. ""This same report also stated that the average stay for these patients is one month in the hospital. He was at the hospital for 11 days only.Who made the decision to remove him why so soon?  Was he, in your opinion, readyt to be discharged? He's having an awfully hard time at the convalescent hospital.""   Answer""I guess I really messed up!""  Question 6.  I was told by another former patient that he should never get another flu shot.  Is this true?""  Answer""By question #6 I dont expect you to have any confidence in my answers."""
